,Price (EUR/MWhe)
199703,-0.08750921788563588
199704,-0.11700391602211334
199705,-0.11698020380652568
199706,0.0278425236555866
199707,-0.13700393563698876
199708,0.15723218541246042
199709,-0.04348511193973878
199710,0.03405404549453088
199711,0.13151578083650017
199712,0.05914112342319139
199713,0.004687508583097022
199714,0.0007791196342700227
199715,0.08291421000555955
199716,-0.09309042306601198
199717,-0.07570298152689058
199718,0.047239828514631876
199719,0.03812002043652479
199720,0.15088003095913577
199721,0.06778597864215635
199722,0.0
199723,-0.0025078383049638884
199724,-0.0706532932564558
199725,0.0011222086241116432
199726,-0.004721762566904699
199727,-0.12490774772850852
199728,-0.05403884804892003
199729,-0.09552583647973475
199730,0.07949506253389077
199731,0.014952025189668415
199732,0.1395507466546069
199733,0.12056931439404872
199734,0.1087042016008897
199735,0.04862131955495186
199736,-0.02010839746606011
199737,-0.00984152284479132
199738,-0.00018316695719312043
199739,-0.031447376929412664
199740,-0.0177367098439032
199741,0.0005770895610768652
199742,-0.004046638145627269
199743,0.005391886739007648
199744,0.08888210544022475
199745,0.09529420549102047
199746,-0.1182224293002341
199747,-0.0518422820869769
199748,-0.05607854220632397
199749,0.001200960912961045
199750,-0.008638928664537289
199751,-0.13641806398993417
199752,-0.06349065837333895
199753,-0.013396379950648832
199754,-0.045996866263819214
199755,-0.03161373644110476
199756,0.07134727269674145
199757,0.179217136798537
199758,0.11890285660207205
199759,0.09749530657260619
199760,-0.03337657135038593
199761,-0.010906000796222285
199762,-0.04540890440946989
199763,-0.04563025356550667
199764,-0.007779113519088599
199765,0.0011707318410354962
199766,-0.02228229820447013
199767,0.020916311066514467
199768,0.09635701234463183
199769,0.10143368112686077
199770,-0.12203819040486016
199771,-0.0743865159286768
199772,-0.045888761088393036
199773,-0.0038866776962757947
199774,-0.023852629340646487
199775,-0.04004388982154863
199776,-0.050408252117863483
199777,-0.039845908547199785
199778,-0.016393809775676383
199779,-0.026352959576757873
199780,0.053213087539857394
199781,0.1198317322991888
199782,0.13287521601073454
199783,0.07503961460165057
199784,0.0061193459695929415
199785,-0.024010757324785567
199786,-0.03479379668904957
199787,-0.05542608003818035
199788,-0.007627802048886127
199789,-0.0034515854017562945
199790,0.013735431508758618
199791,0.0035933844812573268
199792,0.10781172834928407
199793,0.08087677955632686
199794,-0.12700946101381966
199795,-0.08865858437723988
199796,-0.04299820351845323
199797,-0.02729774424421059
199798,-0.037308269216134594
199799,-0.07650326256339923
199800,-0.01031178577143273
199801,-0.008041670583519952
199802,-0.0021395467569819315
199803,-0.058054747335997484
199804,0.06469613797137519
199805,0.125163142954006
199806,0.15092718133398997
199807,0.08819154728025451
199808,0.014510729869952912
199809,0.01717124754582081
199810,-0.012971596727918358
199811,-0.10582627350799582
199812,-0.04489166319297394
199813,0.0014981276210219918
199814,0.008941937375661433
199815,0.00037085110753222743
199816,0.07824422305396238
199817,0.05778682369809888
199818,-0.05231578936416059
199819,-0.12458360077609283
199820,-0.01910761973895549
199821,-0.03566797648446956
199822,-0.05795072129667352
199823,-0.0847735808729219
199824,-0.013025643017155848
199825,-0.06627224406490025
199826,-0.08640951118753111
199827,-0.02531068748044291
199828,0.07778351366129824
199829,0.19106669341931312
199830,0.12352283195239198
199831,0.13931016159827594
199832,-0.013479563828240105
199833,0.022310746774914812
199834,-0.05630004468853258
199835,-0.06620130445725135
199836,-0.017592433285514405
199837,-0.028454450430483166
199838,-0.008082843414222786
199839,-0.0013865506826723829
199840,0.09034245970239034
199841,0.03347891015995613
199842,-0.03583590517733934
199843,-0.10497737775374344
199844,-0.0636786758567362
199845,0.018310070826885096
199846,-0.04487379254122522
199847,-0.011986824989196822
199848,-0.08089911120362185
199849,-0.0709837832027833
199850,-0.02847542777518132
199851,-0.04345539558236784
199852,0.013594327818324507
199853,0.07355670422355406
199854,0.12656272330842924
199855,0.02252799632242096
199856,0.055760583926855324
199857,0.0006255865077341677
199858,-0.030048811790896513
199859,-0.04661208677525888
199860,-0.10478549407867344
199861,-0.02377451380216443
199862,0.047973225449267055
199863,0.0349987782411101
199864,0.11156033825026106
199865,0.05073477350490036
199866,-0.019005828862034457
199867,-0.06515107858398404
199868,-0.03165031254389435
199869,0.010958401062830556
199870,-0.046202323348966415
199871,-0.01809897800336246
199872,-0.08614923364801329
199873,-0.07430686234710221
199874,-0.12817519342399752
199875,-0.05130995536171797
199876,0.025659302484133277
199877,0.018343233545798004
199878,0.08581487064499342
199879,0.06651198959956722
199880,0.049155194288469754
199881,0.005977925534289992
199882,0.014407246887284612
199883,-0.0017895952622301616
199884,-0.11054852079498526
199885,-0.0871412926745332
199886,-0.012551153154515054
199887,0.1005494663071575
199888,0.25296291965092677
199889,0.09531017980432474
199890,0.005828576444515389
199891,-0.046768161698756285
199892,-0.0610447016377773
199893,0.004898696057646744
199894,-0.1399618735106561
199895,0.07100073344892419
199896,-0.07279078634987522
199897,-0.03728759434980031
199898,-0.05572167685919412
199899,-0.029648693922129907
199900,0.10640164016623674
199901,0.22085164490414666
199902,0.12051420272847047
199903,0.08197529509934219
199904,-0.0025586367903244734
199905,-0.026479006559200317
199906,-0.046670350129425775
199907,-0.07614549726646633
199908,-0.001984915300365311
199909,0.021814759141095277
199910,-0.0190369795771929
199911,-0.0005945892554522672
199912,0.08527513625781034
199913,0.09476388096528088
199914,-0.09932551646406099
199915,-0.07952467557443468
199916,-0.051189078869765675
199917,0.0018740244943207763
199918,-0.013192527216399373
199919,-0.13256823338801282
199920,-0.05186347400957377
199921,-0.01532597047822682
199922,-0.019231361927887644
199923,-0.06001800972625292
199924,0.09837041310091893
199925,0.16470089072241068
199926,0.12562918781610957
199927,0.05476290112659973
199928,-0.010426123566774975
199929,-0.011449466283045386
199930,-0.020124375267921428
199931,-0.067901124716994
199932,-0.0011983224921087556
199933,0.008952611272114105
199934,0.010442415842841056
199935,0.01864131649967879
199936,0.01830016758561113
199937,0.08557791082836613
199938,-0.052325102471494515
199939,-0.09098917979971306
199940,-0.03089048701933833
199941,-0.029534034746403783
199942,-0.019751608189513197
199943,-0.058255898668269544
199944,-0.03484510131573422
199945,-0.02603811518371106
199946,-0.04777699904061977
199947,-0.041323871229295116
199948,0.11466290832013973
199949,0.083553022818281
199950,0.09140018439846424
199951,0.028570557227812106
199952,-0.00956384766086149
199953,-0.0013737613778585722
199954,-0.03843547557857917
199955,-0.009844214034777123
199956,0.0004121162226058922
199957,0.030434485300255155
199958,0.0003996004049179105
199959,-0.0028005619424559254
199960,-0.017377685230828974
199961,0.059544928344464454
199962,-0.03537943505936158
199963,-0.0406064719185605
199964,0.013787645104146576
199965,-0.009033114183771222
199966,-0.06738852616450305
199967,-0.05137457301654078
199968,-0.024448796519362537
199969,-0.03019917858569232
199970,0.004161063401981334
199971,-0.021479655585090185
199972,0.04751777076880129
199973,0.10773750750674653
199974,0.08456893797291232
199975,0.049603274923459804
199976,-0.0014958865915828024
199977,0.009127380120745373
199978,-0.015886699885128964
199979,-0.05161064136946734
199980,-0.0013895783873695312
199981,0.011848479844141129
199982,0.0007849293966585144
199983,-0.0013740310337247012
199984,0.0013740310337247686
199985,0.07589978628450164
199986,-0.039307989689040077
199987,-0.06061280267296805
199988,-0.020297023148501587
199989,-0.05717047532942208
199990,-0.06456746930587787
199991,-0.18158074742587746
199992,-0.10132657586989208
199993,-0.08729079245429935
199994,-0.11878957826778493
199995,0.046125128558879215
199996,0.1249297731997885
199997,0.3572158542721715
199998,0.08204471034420965
199999,0.006542652657955839
200000,-0.0034704536209857243
200001,0.0016346550431952567
200002,0.02001077383209211
200003,-0.02841676899846017
200004,-0.0016484652403924948
200005,0.009441777859258553
200006,-0.004709745574877912
200007,-0.004732032284380627
200008,0.0014425556339819822
200009,0.019576481625097945
200010,-0.016492280557889406
200011,-0.013434117510128409
200012,-0.01298447561885291
200013,-0.04351321801205746
200014,-0.07637996824795809
200015,0.05208908032750768
200016,-0.05208908032750775
200017,-0.003094135516239159
200018,-0.039878855784140736
200019,-0.017770458868639573
200020,0.052630783388619894
200021,0.02997274514659011
200022,0.05649943523290562
200023,0.052226719300896673
200024,0.0006254560821011317
200025,-0.00020844189757595615
200026,0.000625195393918318
200027,0.007058364367446021
200028,-0.008517762103797061
200029,0.00020861583469841826
200030,0.0004171011530753592
200031,0.0
200032,0.011608753916535977
200033,0.009231781638376534
200034,-0.0008171604131938168
200035,-0.021066454406001446
200036,-0.004812228137936407
200037,-0.0033613477027047717
200038,-0.07333127308554975
200039,0.0002264236395954328
200040,-0.1478315434757798
200041,-0.061149694025925454
200042,-0.17753392865445394
200043,-0.14999405234452678
200044,-0.03146150166406621
200045,0.08424420124198527
200046,0.14978673063188913
200047,0.08598334321121653
200048,0.09907448133922951
200049,0.04771358957525976
200050,0.0037504732047900073
200051,0.024893460412304273
200052,-0.09331606421441382
200053,-0.15709461344013537
200054,0.09195017208728025
200055,0.15529093080599002
200056,0.1617616220558475
200057,0.03770955307055315
200058,-0.001200960912961146
200059,-0.01229234621637441
200060,-0.04860769906537693
200061,-0.04261514375218037
200062,-0.027473018096185818
200063,-0.16763540760442175
200064,-0.07743631604839953
200065,-0.047492872993459855
200066,-0.05372738574739656
200067,-0.009079180395571148
200068,0.18665525805107305
200069,0.33240994261233414
200070,0.1637683908907053
200071,0.04567444454344889
200072,0.021770413525664507
200073,-0.04999069993721091
200074,-0.02987256426694541
200075,-0.060968316327475784
200076,-0.02455980752587648
200077,0.022255046289357677
200078,0.00265886888894421
200079,0.025862004014470686
200080,0.03341842653687561
200081,0.15857388743834408
200082,-0.07830020621025259
200083,-0.10459098887879778
200084,-0.04689452612963467
200085,-0.013164016623550894
200086,-0.03829901062374568
200087,-0.056847813491354
200088,-0.04137115706120256
200089,-0.03278288707231733
200090,-0.05207441618603662
200091,-0.03879498272478917
200092,0.10665470961457195
200093,0.09309512617076662
200094,0.1618341598092064
200095,0.10115288971377946
200096,0.009295529861371285
200097,0.024087061206599765
200098,-0.04982295537923125
200099,-0.05593588731035052
200100,-0.04915676522392944
200101,-0.06322257006162912
200102,-0.0010704728943721233
200103,-0.01058780640024925
200104,0.14266777134692207
200105,0.26477985520818237
200106,-0.1736448683193915
200107,-0.18865313977907713
200108,-0.09016736538367846
200109,-0.0020780209612399083
200110,-0.055802210112618614
200111,-0.109122387226853
200112,-0.018229378436296788
200113,0.022457714545817707
200114,-0.044270082025292534
200115,0.0
200116,0.029053856467400826
200117,0.13676741373898044
200118,0.17277101490996985
200119,0.11121692700166902
200120,-0.004302358094084218
200121,0.022783376902264924
200122,-0.0430589081497601
200123,-0.07283664963229261
200124,-0.08831771290368519
200125,0.02081571012373951
200126,0.019364367181791152
200127,-0.007562772381699685
200128,0.11170679498714298
200129,0.25314716976937535
200130,-0.23950815671843523
200131,-0.15974723475541566
200132,-0.06491954609931573
200133,-0.010342938401231183
200134,-0.02910645943498431
200135,-0.05500367987287872
200136,-0.05820608287239237
200137,0.00022195094975154743
200138,-0.05449883780418983
200139,-0.03627217007682982
200140,0.09077100788101958
200141,0.15605109849119966
200142,0.08843432462810384
200143,0.09572087688940953
200144,-0.006814066457399435
200145,-0.009425742762004578
200146,-0.009839582571860168
200147,-0.06098941520556014
200148,-0.03435318528965248
200149,0.03280132705942624
200150,-0.000690488548062439
200151,-0.03264593171952951
200152,0.019085223218202236
200153,0.17740840425412852
200154,-0.0989962379176115
200155,-0.11042628216286976
200156,-0.041891908200424766
200157,-0.0011314351574717603
200158,-0.03670313020941519
200159,-0.10538226400767124
200160,-0.04401688541677421
200161,-0.02089868229051448
200162,-0.06793253141610132
200163,-0.033336420267591836
200164,0.09731591781844413
200165,0.1238740058115286
200166,0.16211744916234488
200167,0.0689812021266072
200168,-0.004420801305415498
200169,-0.04171808563948552
200170,-0.003942749600600293
200171,-0.058533457026695955
200172,-0.07583255773430421
200173,0.0007855459948339691
200174,-0.00808125024749372
200175,-0.0015844725041991752
200176,0.030453260985363037
200177,0.14140742831085246
200178,-0.08605585422326448
200179,-0.0372506702438162
200180,-0.03928113793954698
200181,0.0
200182,-0.03782341802606393
200183,-0.00040799674168586755
200184,-0.01978222350515464
200185,-0.03451173457001042
200186,-0.053313520023291046
200187,-0.022751756983415954
200188,0.04921069958360414
200189,0.04267025224598177
200190,0.04802247185511707
200191,0.015242974635656291
200192,0.039993626040095896
200193,0.004008021397538868
200194,-0.010916511741350528
200195,-0.004052103952570886
200196,-0.053412198240514776
200197,-0.020814764870034662
200198,0.018773114507925005
200199,0.0010213462229894555
200200,0.0016319873063216285
200201,0.1161056773285255
200202,-0.007651704303120055
200203,-0.060304629127822966
200204,-0.029170377299779844
200205,0.005385472276337888
200206,-0.02681341968995835
200207,0.03355412721146103
200208,-0.07378884018994757
200209,-0.04547721516579662
200210,-0.05797064450569671
200211,-0.0602855663039034
200212,0.02670121545560375
200213,0.04763939599194393
200214,-0.00046533272128648166
200215,0.009726802023355683
200216,0.055800292450910755
200217,0.010839039566215614
200218,-0.010403214760886263
200219,0.01341721058396423
200220,-0.07682347536227593
200221,-0.023011111599852033
200222,-0.06577443896376163
200223,0.08994550893517764
200224,0.0788827493019725
200225,0.08813566439022605
200226,0.057191112278601165
200227,-0.02419245975547116
200228,-0.071191838044737
200229,-0.019761861718627753
200230,-0.11115226125818659
200231,0.1292821356704926
200232,-0.061033035136385826
200233,0.006273682015733565
200234,-0.08128350302060018
200235,-0.025107903490063727
200236,0.16217106377043644
200237,0.08425416309072632
200238,0.3355880277295547
200239,0.0789595689413718
200240,0.0011140683209583631
200241,-0.010446556885022561
200242,-0.011947573421117949
200243,-0.13439932266598836
200244,-0.01737143164792413
200245,-0.09008164010546577
200246,-0.018047803092953618
200247,0.004256718935697824
200248,0.06084563009553579
200249,0.32142604061267777
200250,-0.11530589228801466
200251,-0.16265139055073963
200252,-0.16945211915705805
200253,-0.039841655680235774
200254,-0.05693428832872458
200255,-0.053864484320772475
200256,-0.0073245495314209
200257,-0.01232807887933424
200258,-0.07266184030372225
200259,-0.04292699490342282
200260,0.09089105411054942
200261,0.12811305267518175
200262,0.21595896719913435
200263,0.13759777194065617
200264,-0.02854870907532331
200265,-0.0742115915803845
200266,0.0164032454848819
200267,-0.08329474305991369
200268,-0.12297330827903832
200269,-0.00017542320894035391
200270,-0.04356698663640962
200271,-0.00791099701198548
200272,0.09423494701365918
200273,0.35425143472467674
200274,-0.12751709478119513
200275,-0.14077411195639178
200276,-0.16098668173549435
200277,-0.020502274057496345
200278,-0.05688647222957499
200279,-0.029603830663295885
200280,-0.01995992944367847
200281,-0.04373200520080697
200282,-0.035659471108348634
200283,-0.030298496683448774
200284,0.06789033554285123
200285,0.16603056001747726
200286,0.2273498088756154
200287,0.11318910606065959
200288,-0.03699493818402741
200289,-0.013095023438828138
200290,-0.03582926989719226
200291,-0.08813877282493802
200292,-0.07936355569038496
200293,-0.016454367206848577
200294,-0.09159270340419247
200295,0.021111385253737375
200296,0.11566150129495605
200297,0.3213327836081209
200298,-0.15642189512006308
200299,-0.11565851030531236
200300,-0.17568925540077693
200301,-0.0062626839430263434
200302,-0.061930444467913646
200303,-0.06938610782705604
200304,-0.04613881484781201
200305,-0.011093967787024662
200306,-0.04005997643656398
200307,-0.04221637076290976
200308,0.06517422020088978
200309,0.15816311078643863
200310,0.125311302077175
200311,0.074584049287208
200312,0.0009514748576994164
200313,-0.0353291036668668
200314,-0.050515790136901835
200315,-0.06327277101173107
200316,-0.048440639243826834
200317,0.003085231911210804
200318,-0.020422765633861046
200319,0.03930384526915491
200320,0.04615067756181711
200321,0.3144274645969635
200322,-0.1860962916995482
200323,-0.17334891982445785
200324,-0.07563337032411388
200325,0.0022364551356958834
200326,-0.045920605359296124
200327,0.006569908128881395
200328,-0.038764543450244424
200329,-0.02738067542419535
200330,-0.02815153292321036
200331,-0.0006966214144479978
200332,0.02568359473469538
200333,0.10316204010579093
200334,0.16820012662697828
200335,0.03743345007948358
200336,-0.03502007190414722
200337,-0.033616610798984974
200338,-0.08973458427456116
200339,-0.02484844865115134
200340,-0.0009989012917293071
200341,-0.010852196536318947
200342,-0.01178875441252901
200343,0.002042484370190365
200344,-0.0002040608108294991
200345,0.11660320160383478
200346,0.0007262164444074611
200347,-0.13316848207798837
200348,-0.00749223067646278
200349,0.009149575161897683
200350,-0.06942174186375842
200351,-0.06888193910012738
200352,-0.03507434145019099
200353,-0.04609807470036275
200354,-0.2493276726605091
200355,-0.13509208248232588
200356,0.020240571045965383
200357,0.14899561832210423
200358,0.1660453131873615
200359,0.055306352328051804
200360,0.06136284604412897
200361,0.013403743037901213
200362,0.017908112886982935
200363,0.006053569126650936
200364,-0.023486283858733414
200365,-0.017500146959754003
200366,0.006268101525149636
200367,0.010994374607579713
200368,0.02372395468575831
200369,0.06188004623284487
200370,0.021585124674417797
200371,-0.053509804349506467
200372,-0.05916139908927634
200373,0.005006566662289555
200374,0.003086788631671582
200375,0.07422650472068348
200376,-0.02654332255723252
200377,-0.05029445961164988
200378,-0.10253852335871855
200379,-0.05022653895434454
200380,0.04176311895653627
200381,0.041363680451259884
200382,-0.023463755304698655
200383,0.06928850566789371
200384,0.0142600603740046
200385,-0.023307682919474687
200386,0.03238562390406951
200387,0.03803094501769253
200388,-0.038030945017692636
200389,-0.18924199963852842
200390,-0.11369656905988762
200391,0.04624192276471922
200392,0.2574098279441943
200393,0.1274530710679558
200394,0.015156523919714629
200395,-0.023348986503097927
200396,-0.0376105358123775
200397,-0.00043811610777452726
200398,-0.006815460041117022
200399,-0.012207453782149056
200400,-0.0612389239048341
200401,-0.044915912402411766
200402,-0.052771259250833286
200403,-0.004460193672361267
200404,0.09905617275593366
