,0
343,0.16931397263060377
344,0.08994450243538311
345,0.015589639405707817
346,-0.0315874209978853
347,-0.12232891129090252
348,-0.19165971858189573
349,-0.0912346110192879
350,-0.013390340059584411
351,0.09864685290336433
352,0.15291264338514013
353,0.16188026552292684
354,0.027815092424258434
355,-0.022641273284019228
356,-0.13609185905919935
357,-0.24523538220452382
358,-0.05384423681923803
359,-0.10860524582271548
360,-0.05715841383994864
361,-0.028641575963384153
362,0.0
363,0.020668700420781585
364,0.03696041241585489
365,0.15063430052418492
366,0.35325302309493417
367,0.11345814352454439
368,0.0832028288965924
369,0.010298461619090581
370,-0.03659119092296975
371,-0.0934775319887345
372,-0.06983813179748023
373,-0.17773831519707142
374,-0.0544881852840698
375,0.15529288440603545
376,0.0878440550226606
377,0.07415641355175012
378,0.052441878844300106
379,-0.03110316715010341
380,-0.08035096908164949
381,-0.08464580405499915
382,-0.1935071104170455
383,-0.21578209412952232
384,-0.07794674846088766
385,-0.022741853836195716
386,0.0
387,0.0
388,0.028641575963384153
389,0.05715841383994862
390,0.13467656999187927
391,0.15716351260856534
392,0.22959572027756156
393,0.06758466847304109
394,0.0
395,-0.03737285306480164
396,-0.0628972021721127
397,-0.22212175286018446
398,-0.1513178167429542
399,-0.013958352250706801
400,0.07865156439330453
401,0.2738984177127775
402,0.053918638379322356
403,-0.03799111168322091
404,-0.06993594000376202
405,-0.23980864771163626
406,-0.11182449172981937
407,-0.04161638089858488
408,-0.06970267868580561
409,-0.16182303524561356
410,-0.04190954220765402
411,-0.09785240016750461
412,0.08617769624105241
413,0.05497458351483141
414,0.15449796234507415
415,0.037960762239222796
416,0.13238460350801612
417,0.09863615047632113
418,0.20510602439713985
419,-0.07459259949903933
420,0.06920575634365901
421,-0.016715573722262345
422,-0.21677184834151697
423,-0.012069724087330399
424,0.012069724087330324
425,0.2679041449211311
426,0.08994630168029145
427,-0.016249735770319285
428,-0.03799111168322091
429,-0.070122177084103
430,-0.23348742206377932
431,-0.10585725418749813
432,-0.09139525897481914
433,-0.054767880555604095
434,-0.11231225289694598
435,-0.050705305382040225
436,0.10475470340545466
437,0.22922065301717123
438,0.2839122203783908
439,0.08147466416236296
440,0.13847577846998663
441,0.002155505068601761
442,-0.0021555050686018454
443,-0.0938162284880136
444,-0.05892258371756662
445,-0.15445000037186188
446,-0.006095657340225043
447,0.14004607364571645
448,0.10647792631255709
449,0.1026380786341848
450,0.04022107050715771
451,-0.014531584391846918
452,-0.04915979769287784
453,-0.07801502917680946
454,-0.0693338493913598
455,-0.19449626837448805
456,-0.09501024621594194
457,-0.009945618328927944
458,-0.0492662413029181
459,-0.015113637810048184
460,0.06437987911296623
461,0.12110924447263591
462,0.2979079147247615
463,0.05777560390626435
464,0.049851866015345296
465,0.0856166357575586
466,-0.03625774802262425
467,-0.06722663478175808
468,-0.028297614756599886
469,-0.04408385851606036
470,0.0
471,0.024163473329966004
472,0.019920385186094496
473,0.0282976147565998
474,0.014488889826867635
475,-0.02469966380688246
476,-0.05085213245114882
477,-0.041138901510706496
478,-0.09137182802858647
479,0.041162273482840385
480,-0.23525627511193103
481,-0.03191874262853819
482,-0.04838754605814813
483,-0.04127903291943579
484,0.020735898479178342
485,0.07110506709113533
486,0.2618294693481202
487,0.04110279761895713
488,0.05250385608362245
489,0.030877752855428667
490,-0.04128335554343278
491,-0.09683418314730008
492,-0.11499080132541313
493,-0.15316890590475435
494,-0.003996452921280511
495,0.028510703040804858
496,0.18178087010870903
497,0.07549771913465882
498,-0.02505208876222659
499,-0.05859120894314689
500,-0.20103426572610883
501,-0.06899287148695143
502,-0.08701137698962981
503,0.03722071248661422
504,-0.03982149418667161
505,-0.037680233634702395
506,-0.10391933363933041
507,-0.008738943666871007
508,0.008738943666870901
509,0.16221885447676865
510,0.1386521875170634
511,0.23922496407227192
512,0.07362084053736648
513,0.02723654423567428
514,-0.02918744714674905
515,-0.10454717685739795
516,-0.024507444549846144
517,-0.12991427471530942
518,-0.0012658229538299978
519,0.09306227545996412
520,0.12987014949433565
521,0.08667348207173343
522,0.006792245933943646
523,-0.016911426233446807
524,-0.05054416593461826
525,-0.0977819615687033
526,-0.13794870525097788
527,-0.07683604894797724
528,-0.05431722127157794
529,-0.06628192438444772
530,-0.036179656577502356
531,-0.08223809823697212
532,0.08223809823697201
533,0.13747099062860288
534,0.27950654185526735
535,0.074182296729177
536,0.07609587304564627
537,0.021991883283100144
538,-0.022141125877213518
539,-0.06505606797715854
540,-0.051142402869882454
541,-0.2120983207589302
542,-0.024122826762622864
543,0.11044311872129209
544,0.10357184469591121
545,0.06759777240305789
546,0.04050153305300367
547,-0.029191177516102854
548,-0.050351655115782566
549,-0.041495495745170655
550,-0.18485993811416346
551,-0.08407212258141757
552,-0.02042995422225835
553,-0.06441484294806214
554,-0.1132792183138442
555,-0.0309448038494216
556,0.0
557,0.11077440550190647
558,0.055949954478380276
559,0.029312237995632994
560,0.19793413070650956
561,0.0954853264901216
562,0.008544824856616427
563,-0.03175429966114416
564,-0.05887852211377272
565,-0.15161903290547865
566,-0.04757408972848342
567,-0.0639509134570226
568,0.07364851889500773
569,0.19782574332991987
570,0.0876710387013424
571,-0.005368443060368468
572,-0.005921299084232085
573,-0.1165828827656152
574,-0.10329091086703772
575,-0.1439382243628589
576,-0.2368077315246296
577,-0.19527128580645858
578,0.1011705653939723
579,-0.09923670286902146
580,0.08336615286906562
581,0.06436075916039001
582,0.01980262729617973
583,0.06942850643176293
584,0.15762894420358325
585,0.053244514518812285
586,0.012270092591814401
587,-0.01227009259181436
588,-0.001482579960222836
589,-0.0491611528585321
590,-0.10046630695369552
591,0.030545361154190185
592,0.12056467861826033
593,0.30784774204637533
594,0.12921173148000625
595,0.01880140697537681
596,-0.030835246539100428
597,-0.060039643635576054
598,-0.1325034672299166
599,-0.22412250391319394
600,-0.07207583357007913
601,-0.07966997013126192
602,-0.0025681281057102125
603,0.017839918128331016
604,0.03745962622661795
605,0.19823464066426996
606,0.2980494312189394
607,0.06760942648880543
608,0.05738912095828636
609,0.012270092591814401
610,-0.0030174604402423656
611,-0.029351599648468292
612,-0.025515416916856663
613,-0.06500483030899588
614,-0.014379332724342971
615,0.03222690028432121
616,0.047157262749017596
617,0.04779066383634848
618,0.030683819938602
619,-0.020590006769383183
620,-0.03935845578139883
621,-0.061707135593546694
622,-0.08978578487295157
623,-0.10018399275925974
624,-0.179944346211634
625,-0.05721248104549832
626,-0.0271286673882527
627,-0.005012541823544398
628,0.007509422022131568
629,0.14268512964591065
630,0.291297151792836
631,0.06656627480969453
632,0.04925796676527117
633,0.014713500203433602
634,-0.04081017761144003
635,-0.05792332530397739
636,-0.05006660846698796
637,-0.12966010217088572
638,-0.06681411946386022
639,0.08058177879006932
640,0.05709682041810666
641,0.09942671506652023
642,0.0419274032392116
643,-0.02827477846816656
644,-0.050506099384947704
645,-0.08231304249721358
646,-0.21746373483791206
647,-0.055961836947184
648,-0.05680063700631006
649,-0.022033940977615286
650,0.0
651,0.0045466105095959275
652,0.0105290518958516
653,0.113729388769545
654,0.32202866196302304
655,0.09281439931187778
656,0.03764777193873512
657,0.02626582959094571
658,-0.03251407485488476
659,-0.03139952667479607
660,-0.04556151446133236
661,-0.08304721669383519
662,-0.02436668777583327
663,0.02553618085040237
664,0.05062518011516155
665,0.06304931758610341
666,0.029370686795988196
667,-0.01311016592420764
668,-0.07772379530224899
669,-0.08117911648011188
670,-0.1768364556231994
671,-0.0738397635489287
672,-0.05936933669501886
673,-0.06236917054549296
674,-0.025004459663095554
675,-0.018065007397639003
676,0.0026007817000574403
677,0.14528028511360563
678,0.10986517920688493
679,0.09331400666485064
680,0.09222234092272218
681,0.026721035637614767
682,-0.09253084261767579
683,-0.13841487649977965
684,-0.16262748814065722
685,-0.09668627697595815
686,-0.08626273839011869
687,0.08013183820525896
688,0.04445176257083401
689,0.22956788381592824
690,0.05555336777417887
691,-0.0827547151770097
692,-0.1821126795085998
693,-0.10091482898037007
694,-0.16707928849919143
695,-0.4226499328622652
696,-0.9314043696842031
697,-0.1127197336998367
698,0.0
699,-0.3421702577358507
700,0.3421702577358506
701,1.2672676546982498
702,0.3165610320021576
703,0.2161826270647637
704,0.14060889416484446
705,0.059207629685014466
706,-0.039213022354168806
707,-0.05254646037487537
708,-0.10805704112081477
709,-0.21124003813962997
710,-0.01991864330651923
711,0.06305813596713701
712,0.15415067982725836
713,0.17435338714477774
714,0.03941300235683506
715,-0.059615709674354464
716,-0.13201650565999168
717,-0.11174633285695382
718,-0.24919613772907362
719,-1.789423409430507
720,-0.2231435513142097
721,0.0
722,0.0
723,0.0
724,0.0
725,0.22314355131420976
726,0.6097655716208942
727,0.6257058997644128
728,0.37795846231833097
729,0.3500394317237772
730,-0.037761923689621404
731,-0.3897008073895764
732,-0.2440229526995682
733,-0.8865185735404848
734,-0.40546510810816444
735,0.0
736,0.5877866649021191
737,0.908706488515847
738,0.46697621200944905
739,0.12592250710558892
740,-0.07342275380874157
741,-0.0815533490946841
742,-0.4334543335315617
743,-0.8078142555380713
744,-0.35667494393873245
745,-0.3364722366212129
746,-0.2231435513142097
747,0.0
748,0.1823215567939546
749,0.0408219945202552
750,0.3421702577358506
751,0.0
752,0.11271973369983677
753,0.3068499805898697
754,-0.06859279146561183
755,-0.3509769228240947
756,-0.005698021114637779
757,-0.10060991289922852
758,-0.23586232372198443
759,0.21672298351128702
760,0.4744221943779852
761,1.2004596263084988
762,0.4109802887962745
763,0.03941300235683506
764,-0.039213022354168806
765,-0.08793889431067309
766,-0.09282418947108444
767,0.017338042676124946
768,-0.14683896224194504
769,-0.04661092059382101
770,-0.12007136617439576
771,-0.038422063086999546
772,0.020872051385347486
773,0.2509500631830509
774,0.37892555287355206
775,0.005746641848612123
776,0.06292017811931133
777,0.04089373497635963
778,-0.020237844857032897
779,-0.07063704531764363
780,-0.07545377858713953
781,-0.20914768215229318
782,-0.03006701976502045
783,0.03006701976502035
784,0.12311045663626376
785,0.05601620926117161
786,0.211880359035499
787,-0.045720446919249015
788,-0.13613889586139222
789,-0.15245772059258833
790,-0.19031900566616644
791,-0.1980699137620938
792,-0.09274205169861474
793,-0.20750540809963408
794,-0.1535079374376964
795,-0.0010000000833335573
796,0.0005001250416823734
797,0.2700271372130602
798,0.4434127466146475
799,0.042447326553423564
800,0.25571370129734877
801,0.04601575628611007
802,-0.03570545422675115
803,-0.015962609933148585
804,-0.062431885676943695
805,-0.18762950774661533
806,-0.0009396289157391573
807,0.031006648680759506
808,0.1520979935095161
809,0.06789638014902256
810,0.1897903955941422
811,-0.06837729744473697
812,-0.121230266080151
813,-0.054473560162498214
814,-0.14384362017337504
815,-0.3253881062937787
816,-0.1563650639233966
817,-0.10291753400668627
818,-0.04165567526883251
819,-0.0861776962410524
820,0.11170398958000126
821,0.19845093872383823
822,0.4056873056426859
823,0.13837965190310655
824,0.10216330322640106
825,0.018345962799715718
826,-0.07493941938162883
827,-0.056267215989395235
828,-0.18294748592791843
829,-0.32996609370558444
830,-0.03726312688376355
831,0.06559728248581327
832,0.10963707242508657
833,0.19199486567844828
834,0.23921470191731367
835,0.03576672428314531
836,-0.0981141786767701
837,-0.21931457407711233
838,-0.25918461155011135
839,-0.14640299303643245
840,-0.03477635917874519
841,-0.4355948495601937
842,0.16251892949777494
843,-0.16251892949777494
844,0.38566248081198473
845,0.1823215567939546
846,0.3804891220379873
847,0.1440421487841153
848,0.12169898995009099
849,0.021428157020585314
850,-0.059706083296065644
851,-0.04643359641520464
852,-0.11044311872129206
853,-0.10065351708724993
854,-0.0009396289157391573
855,0.031006648680759506
856,0.10193702720630554
857,0.07909258883721616
858,0.14832166542009692
859,-0.05076720327541176
860,-0.08997866833622746
861,-0.10956220251152628
862,-0.026668247082161294
863,-0.11392562019394366
864,-0.20174819469093178
865,-0.11220272590036434
866,-0.07398041299799053
867,0.0
868,0.07398041299799048
869,0.205543471752327
870,0.35269728929567307
871,0.022519247724210992
872,0.08549479488864542
873,0.021738154830951054
874,-0.0850281655061329
875,-0.03227573841110643
876,-0.07207701741135594
877,-0.1973411206495348
878,-0.00862605471976739
879,0.04335344116914285
880,0.1414403047702009
881,0.07909258883721616
882,0.09755446214468515
883,-0.03313476935969855
884,-0.029118613933643643
885,-0.04619672329279488
886,-0.039597489871399855
887,0.070817507232614
888,-0.04165287860537637
889,-0.08192185936858008
890,-0.07664068773300585
891,-0.034498154199107706
892,0.034498154199107726
893,0.0284932343500497
894,0.08274437874463945
895,0.017360145304960408
896,0.07403649814521464
897,0.05090295618242525
898,-0.025580502232343618
899,-0.017363133819269697
900,0.02727937842166209
901,-0.04588802852689126
902,-0.03575564904773445
903,-0.016883007999215223
904,0.023093002727986672
905,0.16969951021688848
906,0.13395987224258998
907,-0.07623019303434928
908,-0.07834896641097645
909,-0.08356278477069083
910,-0.03597178392449892
911,-0.05442207176713711
912,-0.1366529366331588
913,-0.07162740489347166
914,-0.03555377580984412
915,-0.012992158293652887
916,0.028562538149178914
917,0.0479235564095104
918,0.043687244438279364
919,-0.043687244438279274
920,0.03867241742539003
921,0.005014827012889285
922,-0.07162740489347166
923,-0.1006492730877919
924,-0.06069215516104936
925,-0.04791511659564691
926,-0.20701416938432615
927,-0.02285171548909639
928,0.016908161588248382
929,0.3237236575099085
930,0.20541316896559197
931,0.10254707965397618
932,-0.0119570974211219
933,-0.09058998223285437
934,-0.1162477792960537
935,-0.16967990674083389
936,-0.12924195346045483
937,-0.145763961060157
938,-0.03922071315328127
939,0.0
940,0.07064483956933196
941,0.26124548754676946
942,0.4168807571918409
943,0.044764270283271325
944,0.09435590276124325
945,0.023748676306270585
946,-0.03583791851470736
947,-0.0003332777901203771
948,-0.014098924379501648
949,-0.0710959216837301
950,-0.017207087554849385
951,0.02803751832921883
952,0.055860943724302635
953,0.08132176395671094
954,0.24967833643406798
955,-0.05578936067386878
956,-0.19388897576019912
957,-0.07387923975157616
958,-0.06330346792943747
959,-0.10197506982754487
960,-0.02618477899506691
961,-0.11310013999690091
962,-0.016125666177508654
963,-0.0041889751736704
964,0.024419550193917488
965,0.1275966571047081
966,0.26411938015520525
967,0.017988289914454014
968,0.04865346319540442
969,0.017262715576291252
970,-0.008665442390293657
971,-0.018867125508113255
972,-0.030857988359905338
973,-0.07453483695366446
974,-0.014482394526789377
975,0.04612506945049097
976,0.0032815093123724002
977,0.051386893751143393
978,0.050848619363547905
979,0.0
980,-0.06262486039710058
981,-0.07292063159912326
982,-0.09839557992098476
983,-0.11651581969329453
984,-0.053389808516785424
985,-0.04288064023661446
986,-0.03723237856368678
987,-0.031807672749179935
988,0.04407219168654416
989,0.11662861988835606
990,0.3123354874175234
991,0.0
992,0.0569950738637597
993,0.01638816543782203
994,-0.014030491507481554
995,-0.0023576739303404564
996,-0.025738007478399032
997,-0.031257066385360646
998,0.0002939447405055226
999,0.023239971128339743
1000,-0.002299842899578882
1001,0.02360746720962548
1002,0.04882362745184829
1003,0.03213762682146006
1004,-0.06617303834607977
1005,-0.016898663421774783
1006,-0.034387342309475946
1007,-0.06784817080521517
1008,-0.15876348656794292
1009,-0.17303948086958634
1010,-0.012688859811682607
1011,-0.004855449839226927
1012,0.028355225755125005
1013,0.13742166515445187
1014,0.25723252684949693
1015,0.022923639901937024
1016,0.06988010761601894
1017,0.0
1018,-0.03357822845666396
1019,-0.013753483195461033
1020,-0.022690049055709385
1021,-0.021333760633756697
1022,-0.0014482261763647637
1023,0.009376195628555455
1024,-0.023533915868845408
1025,0.05671733465908598
1026,0.03694783297165446
1027,0.014352405836227985
1028,-0.05477850318420739
1029,-0.029705154413915694
1030,-0.05231395336817425
1031,-0.11363130295192109
1032,-0.18428959380390736
1033,-0.07994081761282373
1034,-0.06545137327475481
1035,-0.01927483824874513
1036,0.0021600872433656976
1037,0.08521162846855851
1038,0.24879155576839743
1039,-0.007063514595300628
1040,0.03832926369065252
1041,0.0
1042,-0.03504972333864498
1043,-0.06551550463529841
1044,-0.08562403169427249
1045,-0.04824911994089813
1046,-0.07307294278939933
1047,-0.022658023892583874
1048,0.0573512964714656
1049,0.11819582233651978
1050,0.15279026760695172
1051,0.01833398451254795
1052,-0.018167303955448938
1053,-0.13162844247843647
1054,-0.12757415865147587
1055,-0.11427946112520128
1056,-0.13207966239133606
1057,-0.014192529863842373
1058,-0.07264302294951021
1059,-0.05418443395282223
1060,0.04418889412114343
1061,0.03234783386551913
1062,0.06254714975264584
1063,0.04546237407675741
1064,0.1523349734727738
1065,0.07207761354474107
1066,-0.0044486886206846505
1067,-0.06581321856957174
1068,-0.013698844358161915
1069,-0.13780982600625774
1070,-0.11065153329224184
1071,-0.04614115599785512
1072,0.07747531216829055
1073,0.13574259934594926
1074,0.11484161221864601
1075,0.002664299977463047
1076,-0.05679327899681208
1077,0.0023441173415545084
1078,-0.137855542494844
1079,-0.3023915376860055
1080,-0.3184537311185346
1081,-0.4692039490751713
1082,-0.2239432314847741
1083,-0.17435338714477766
1084,0.10607454639148337
1085,0.28339022037024
1086,0.2753074343713824
1087,0.2562691334996472
1088,0.22975670720592709
1089,0.21808369080403417
1090,0.03364914752481704
1091,-0.22277758607682238
1092,-0.017346808844885063
1093,-0.02030908463797508
1094,-0.03165065429273596
1095,0.0
1096,0.15078367327935388
1097,0.2692158199370806
1098,0.25813357677912835
1099,0.08906605873982706
1100,-0.032759476111813464
1101,0.021958455775474724
1102,-0.08826712218817305
1103,-0.14096894312519392
1104,-0.1495317339709637
1105,-0.06067502631252665
1106,-0.01467441092926023
1107,-0.004648468567984514
1108,0.010428831483484084
1109,0.12524789949090448
1110,0.30619762123809674
1111,0.07116198860955013
1112,0.12657735292315855
1113,0.02473007770099178
1114,0.01929415744145418
1115,-0.07206345520683902
1116,-0.06190901659854634
1117,-0.0968070979467843
1118,-0.07974959504676861
1119,0.05063135488069654
1120,0.04290902598152042
1121,0.008184095875705092
1122,0.20394208362227617
1123,-0.09621161995285099
1124,-0.1483939849656637
1125,-0.05865758957423571
1126,-0.2390729132414264
1127,-0.006627605192732575
1128,-0.05250549737793062
1129,-0.3342106450051565
1130,-0.06013057971870531
1131,-0.2185559298244976
1132,0.2181560098031706
1133,0.11724956005023981
1134,0.4178393158514301
1135,-0.03795657926768166
1136,0.17560807414829452
1137,0.0
1138,-0.08740114285664274
1139,-0.03145411469920239
1140,-0.08138460378211487
1141,-0.035278369722966725
1142,0.006950729489857954
1143,0.025830760034521658
1144,0.04879016416943205
1145,0.04652001563489291
1146,0.2249600822406076
1147,-0.027787232652109844
1148,-0.08974628785627553
1149,-0.10719931482748345
1150,-0.1124292943792819
1151,-0.3326656084996502
1152,-0.025135973271542274
1153,-0.3697470255060851
1154,0.083760484525052
1155,0.01632297403193052
1156,0.04652001563489291
1157,0.2651575623731038
1158,0.5950437028500077
1159,0.02093320966646572
1160,0.08998873560997248
1161,-0.024567835521653238
1162,-0.03390763438224247
1163,0.0009119927672694428
1164,-0.033367321661247146
1165,-0.05203765588384566
1166,-0.0051762010853272505
1167,0.03722271049060814
1168,0.03774032798284711
1169,0.07059652322148637
1170,0.06026928284470177
1171,-0.0223436270707831
1172,-0.05990839722346709
1173,-0.021935788148580285
1174,-0.07117184462198445
1175,-0.08291873363359964
1176,-0.03423526467109567
1177,-0.04542187717982648
1178,-0.06105182011413865
1179,-0.011200506670522135
1180,0.015308280961824915
1181,0.12836373482117647
1182,0.1856740081031684
1183,0.03903777206996318
1184,0.05600013982105478
1185,-0.015171369108274328
1186,-0.02087003691179062
1187,0.0004980493171765963
1188,-0.03788716289279144
1189,-0.03258872829352074
1190,0.010981335998182823
1191,0.02367386453062431
1192,0.0013752795703850108
1193,0.05172268165852157
1194,0.15251802640337306
1195,0.059800423302787065
1196,-0.10814950829135646
1197,-0.11978783681342887
1198,-0.03954553806556757
1199,-0.1862942712338384
1200,-0.023748095132211006
1201,-0.06275364114308371
1202,-0.07156800105905278
1203,-0.014455721529304319
1204,0.0507625513966364
1205,0.14516298994016738
1206,0.1488326776684659
1207,-0.0003497114915865191
