,Price (EUR/MWhe)
1869063,0.020820093892350445
1869064,0.029471681157702965
1869065,-0.011684650954972947
1869066,-0.023787048202827146
1869067,-0.03608287968774799
1869068,-0.01854172412858965
1869069,-0.015300067186121404
1869070,-0.042107629965600524
1869071,0.040313263792421734
1869072,-0.022889282671063896
1869073,-0.006267301620391611
1869074,0.015777248932419167
1869075,0.008698858767704565
1869076,0.007191688673343753
1869077,0.0021474596656376106
1869078,0.016312418449040154
1869079,0.004212010439110755
1869080,0.00035020136936429855
1869081,0.0007000350303377084
1869082,-0.005614049832766597
1869083,-0.006353710043913339
1869084,-0.009964495259431716
1869085,-0.004301081899390697
1869086,0.0007181328854408335
1869087,0.00964465415010592
1869088,0.008143079162161346
1869089,-0.009210125324226543
1869090,-0.013976217464813024
1869091,0.0053986094767725385
1869092,-0.007927969452190433
1869093,-0.0436298402126595
1869094,-0.03538830808241641
1869095,-0.022570746312711446
1869096,-0.03049636616673561
1869097,-0.007875688376568593
1869098,-0.0248590850395657
1869099,0.0051063940745740555
1869100,0.014746422686847461
1869101,-0.00041832253276847566
1869102,0.03332956106305376
1869103,0.01884200861568228
1869104,0.030121580995696447
1869105,0.04373105389867656
1869106,0.026571171955644693
1869107,-0.006848107497875164
1869108,0.00108440278112508
1869109,-0.0010844027811250346
1869110,0.0054102927282477006
1869111,0.028370697129215566
1869112,0.01285409395545206
1869113,0.0044773623961879725
1869114,-0.0068965790590604405
1869115,-0.011484378875704724
1869116,-0.01445468495284006
1869117,-0.006412562052506494
1869118,-0.012225970337865925
1869119,0.029586902390476965
1869120,-0.013081324950246059
1869121,-0.005352376738591954
1869122,0.004284190772683029
1869123,0.014500696169983951
1869124,-0.02308751100597564
1869125,0.05929212021803207
1869126,0.15815792719324612
1869127,0.0011557354652531604
1869128,-0.01747786990151633
1869129,-0.09842993981768566
1869130,-0.025284551694691064
1869131,-0.024917114011078094
1869132,0.0020435974414663273
1869133,-0.01404854353828964
1869134,0.017445285934648568
1869135,0.00709582298146908
1869136,0.018349138668196617
1869137,-0.009299303148278636
1869138,-0.03531776234052811
1869139,-0.02343174173166229
1869140,-0.016411356559790032
1869141,-0.006133881761266243
1869142,-0.04553812878305471
1869143,0.0631170567901937
1869144,-0.00749601939423337
1869145,-0.001434206054373887
1869146,0.005367699415004134
1869147,0.032651663110143336
1869148,0.03161915624561225
1869149,0.06353400071156563
1869150,0.09576690509200841
1869151,0.017258880792114278
1869152,-0.01983067818048551
1869153,-0.002291607992259601
1869154,-0.010667536650245682
1869155,-0.018429657207633784
1869156,-0.0014773233592460069
1869157,0.014093010701459888
1869158,0.013321946225297154
1869159,0.05185412673495353
1869160,0.14115047710096196
1869161,-0.004040409537004863
1869162,-0.10644601900106825
1869163,-0.17877817312513344
1869164,-0.02566711323594984
1869165,-0.030020397222906114
1869166,-0.04171545001859946
1869167,-0.03445554829361029
1869168,-0.06225225577735256
1869169,-0.009661910911736859
1869170,0.0003882741264077312
1869171,0.012345835822299141
1869172,0.053380837878031114
1869173,0.04199905505679014
1869174,0.07291221694174126
1869175,0.05239443774459514
1869176,-0.027749247362052504
1869177,-0.03670727631739406
1869178,-0.005591200225992418
1869179,-0.020660514965516956
1869180,-0.0040485885260002205
1869181,0.026356821775003828
1869182,0.06099256434409062
1869183,0.048672142217211854
1869184,0.05845261550646733
1869185,-0.034256711333277956
1869186,-0.05719229893559251
1869187,-0.09729445886491804
1869188,-0.014900377268837717
1869189,-0.024172447660782127
1869190,-0.04321329366799438
1869191,-0.0010954903414367256
1869192,-0.008807396381747387
1869193,-0.004062794138787608
1869194,0.005536090906203688
1869195,0.01895791374461399
1869196,0.012917294785834926
1869197,0.05581070474108069
1869198,0.07343343587182198
1869199,0.05870622677667587
1869200,-0.09118281545458433
1869201,-0.03055930257512797
1869202,-0.018522166155280302
1869203,-0.010936540995844676
1869204,-0.003787231243882801
1869205,-0.0017262217302262007
1869206,-0.001383126084951464
1869207,0.03535378387309592
1869208,0.03479182549366395
1869209,-0.005174655790017474
1869210,-0.03229275658408441
1869211,-0.030949588092040077
1869212,-0.007628331027805973
1869213,-0.027524673390090033
1869214,-0.06733312006858708
1869215,-0.013097259639267753
1869216,-0.014450554131945273
1869217,-0.00988345661408354
1869218,-0.014809155976288036
1869219,0.023905520853554386
1869220,0.07177116069575633
1869221,0.05176954593063172
1869222,0.04357394555443697
1869223,0.013236460625831005
1869224,-0.014236294070229224
1869225,-0.0040093605328992005
1869226,-0.0026818655028275555
1869227,-0.014539562978876049
1869228,-0.006835296605857366
1869229,0.0023976719826972067
1869230,0.010888164728952668
1869231,0.02407337918151997
1869232,0.03154220193785798
1869233,-0.0032061585656328498
1869234,-0.03929778741436999
1869235,-0.034661981700918394
1869236,0.0048292608515728905
1869237,-0.005521063023750381
1869238,-0.028072018778686262
1869239,-0.003565066164496257
1869240,-0.0434295579273361
1869241,-0.00523561405394494
1869242,0.0011242272122809105
1869243,-0.0014992506556411496
1869244,0.02152216653074884
1869245,0.0036643500144920237
1869246,0.039797329276536425
1869247,0.019837086883701914
1869248,0.023834972393516524
1869249,-0.0043837534374400675
1869250,-0.004742556314522605
1869251,-0.012987195526811079
1869252,-0.018750549345375917
1869253,0.0031496089028962013
1869254,0.01766279684303842
1869255,0.03175942602909442
1869256,0.0375309180868482
1869257,-0.01030273118358621
1869258,-0.03691915664783675
1869259,-0.052743569663413044
1869260,-0.002126152466428674
1869261,-0.0021306826242558055
1869262,-0.026293609107740912
1869263,-0.04325804931813627
1869264,-0.011884364525315187
1869265,-0.014763282900859539
1869266,0.0027359798188748455
1869267,-0.012964235786714533
1869268,0.015303418139886706
1869269,0.023095714794649395
1869270,0.015106027431013096
1869271,0.013033139240933403
1869272,0.030244608063303244
1869273,0.010710562938181976
1869274,0.004605854023634187
1869275,-0.004961030727776408
1869276,-0.008562307037468504
1869277,0.01281612415726806
1869278,0.03373646317607876
1869279,0.040219898111907466
1869280,0.0645590531212694
1869281,-0.000616142964655421
1869282,-0.04765059800517902
1869283,-0.037541451633561276
1869284,-0.0043719592086283055
1869285,0.0030287756621605686
1869286,-0.043612061455074354
1869287,-0.02020987061564512
1869288,-0.007910864700878947
1869289,-0.0018066852249490357
1869290,0.002889131659342974
1869291,0.012186530746104539
1869292,0.029832006916772846
1869293,0.07331730201962687
1869294,0.17441765243190488
1869295,0.1549600687828169
1869296,-0.0534124811209448
1869297,-0.13530954277140214
1869298,-0.05244003292454098
1869299,0.05132271437254839
1869300,-0.003359465645578913
1869301,-0.014974146157258506
1869302,-0.03387210483458914
1869303,-0.006795712369587851
1869304,0.1821733098142153
1869305,-0.20042362937071534
1869306,-0.05142043188692706
1869307,-0.038559774596504524
1869308,-0.01766418200161826
1869309,-0.025887004139472654
1869310,-0.018106344230829994
1869311,0.005606181466598465
1869312,-0.014074827703637001
1869313,-0.005329556050876751
1869314,-0.0017828494649302265
1869315,0.013118429576018827
1869316,0.027103813394750174
1869317,0.08506685249930485
1869318,0.24334122083566412
1869319,0.07121208088003937
1869320,-0.08013849770186773
1869321,-0.049786924780241035
1869322,-0.034895004003945324
1869323,-0.045758710540605506
1869324,-0.008549496362068351
1869325,0.04038686838406573
1869326,0.18172581404554208
1869327,0.025122968926465285
1869328,0.041590585980253336
1869329,-0.06511043994069243
1869330,-0.30880364697977886
1869331,-0.04460758649012077
1869332,-0.00785087447573888
1869333,-0.03135680520105793
1869334,-0.03482510168024324
1869335,-0.013423020332140661
1869336,-0.008930225448607281
1869337,-0.0032345041676591518
1869338,0.002516629047095318
1869339,0.013906446251748224
1869340,0.046697053787077
1869341,0.11028248224065897
1869342,0.38054042662255977
1869343,0.10459481091340059
1869344,-0.06365697701259106
1869345,-0.01944923462361295
1869346,-0.046626077044548436
1869347,-0.019492959507851022
1869348,-0.023860166610744388
1869349,0.007283996447529426
1869350,0.07067754502218218
1869351,0.04448739985456394
1869352,0.08362462135347777
1869353,-0.03205696241210631
1869354,-0.30344224856338703
1869355,-0.17538650713864196
1869356,-0.009661910911736859
1869357,-0.03708706866233596
1869358,-0.07212389252682781
1869359,-0.02016817633459159
1869360,-0.009366937524242235
1869361,-0.013333530869465256
1869362,-0.0017677218674267082
1869363,0.0196222133149945
1869364,0.05139738334901013
1869365,0.14971482714759266
1869366,0.293270852871773
1869367,0.12963492234539936
1869368,-0.08696067604911634
1869369,0.00020277806010881997
1869370,-0.012856008101534025
1869371,-0.025586419186991977
1869372,-0.034730178601133276
1869373,0.05227448825204266
1869374,0.010093813169218906
1869375,0.06352601856787857
1869376,0.11540796633694057
1869377,-0.07285636631199613
1869378,-0.27032211158930025
1869379,-0.12023168332252569
1869380,-0.010405351275632453
1869381,-0.10771824904024281
1869382,-0.07642164034827431
1869383,-0.004643457762954407
1869384,-0.027980925403773515
1869385,-0.013423020332140661
1869386,-0.002775851886503018
1869387,0.020973778971604188
1869388,0.07597760811943005
1869389,0.10951460018138337
1869390,0.42800914623502917
1869391,-0.013353314143696643
1869392,0.07358772589209626
1869393,-0.031183712326306897
1869394,-0.05480319552450743
1869395,-0.1268027977326534
1869396,-0.062423449036883336
1869397,-0.03273652745624915
1869398,-0.0849323073206634
1869399,0.12495152513499605
1869400,0.07868123707521532
1869401,-0.13776226626346963
1869402,-0.18526068054601358
1869403,-0.09308336164221703
1869404,-0.010862726622798717
1869405,-0.03132393128254701
1869406,-0.036109878993522956
1869407,-0.021536087633671847
1869408,-0.05114546380113309
1869409,-0.022422464055832283
1869410,-0.007968169649176958
1869411,0.004181720596673605
1869412,0.013190317487563072
1869413,0.01670727556862587
1869414,0.021490537501948064
1869415,0.013245226750020723
1869416,0.031159531190848445
1869417,0.00994691788970884
1869418,0.0010233669663379948
1869419,-0.0010233669663379404
1869420,-0.0017079423451561474
1869421,0.003072199036970059
1869422,0.006454923040995728
1869423,0.027719256771597766
1869424,0.026330141251816715
1869425,-0.0035352760587047667
1869426,-0.03272543339571258
1869427,-0.023902838050722932
1869428,-0.02379012387407973
1869429,-0.019377037481585334
1869430,-0.013971210596738063
1869431,-0.028542003339484433
1869432,-0.01684486769823974
1869433,-0.007578664542188443
1869434,-0.004192878260035927
1869435,0.004192878260035958
1869436,0.015474926664414058
1869437,0.01265368576855944
1869438,0.012860732100223555
1869439,0.021311985962348252
1869440,0.02575552489563749
1869441,0.018975901459005604
1869442,0.02397548573659346
1869443,-0.007703940296562877
1869444,-0.01661336735414345
1869445,-0.004111002706522318
1869446,0.00445282462063515
1869447,0.03459622944716767
1869448,0.10192113135591681
1869449,-0.00598087907241474
1869450,-0.06441855232931744
1869451,-0.03284314051648009
1869452,-0.02612338772724718
1869453,-0.009204087475367306
1869454,-0.03946731890044491
1869455,-0.041460483550283554
1869456,-0.03015682729098645
1869457,-0.02283822892812793
1869458,-0.005103053272320484
1869459,0.015619216398449813
1869460,0.04840264236648127
1869461,0.07191710166052805
1869462,0.04171475974797543
1869463,0.007876640657304774
1869464,-0.007217879105154649
1869465,-0.0036285706974475587
1869466,-0.007296881464275968
1869467,0.0
1869468,0.0
1869469,0.004318226275035807
1869470,0.015131867673714165
1869471,0.015227898340504663
1869472,0.028215534776238147
1869473,-0.015118398192243346
1869474,-0.019872448838692935
1869475,-0.042320364816990426
1869476,-0.0315635121202264
1869477,-0.02398704072125621
1869478,-0.05503956897108301
1869479,-0.02753520040768088
1869480,-0.018392222617277895
1869481,-0.006736700730227341
1869482,0.003175866107218161
1869483,0.026209206052525563
1869484,0.03565034339798908
1869485,0.07325600192114443
1869486,0.03404004623999108
1869487,0.016595136903010226
1869488,-0.002966872128480907
1869489,0.005268369116760135
1869490,0.0013127668442572482
1869491,-0.006581135961017475
1869492,-0.006624734397192016
1869493,-0.0006648936415161481
1869494,0.0003325020812013956
1869495,0.02883554963988732
1869496,0.058646682791974755
1869497,0.08100290634448355
1869498,-0.1357811123585382
1869499,-0.03970989327142816
1869500,-0.017902859513182778
1869501,-0.015456258236691802
1869502,-0.03845949378155245
1869503,-0.030310883544952868
1869504,-0.014189931896710065
1869505,-0.025134605704355426
1869506,-0.02578267815047022
1869507,0.018816705709642396
1869508,0.03134813266197709
1869509,0.07152385227696827
1869510,0.043872697287902086
1869511,0.004350015224866043
1869512,-0.012092858149340047
1869513,-0.005761751238826771
1869514,-0.014378885186817498
1869515,-0.01458865748475273
1869516,-0.009492073377913154
1869517,-0.0038931211797402594
1869518,0.003186407369408002
1869519,0.005288219621564382
1869520,0.024658307861461268
1869521,-0.01834913866819643
1869522,-0.01691372244206181
1869523,-0.02082660554078529
1869524,-0.01683171825980254
1869525,-0.03453796740390144
1869526,-0.04932506656250144
1869527,-0.03886764547295954
1869528,-0.035672572202945174
1869529,-0.003898640415657309
1869530,0.0017346058122083715
1869531,0.05561669065925733
1869532,0.042525460830104396
1869533,0.07416408100490794
1869534,0.04806050342928814
1869535,0.009685305734463679
1869536,-0.005522968819776383
1869537,-0.0027729653817068142
1869538,0.0010407633203111837
1869539,-0.007308193306724641
1869540,-0.0024479816386400017
1869541,0.009756174945364656
1869542,0.001386001607877153
1869543,0.009991469855004667
1869544,0.028723042325685726
1869545,-0.009034694213677094
1869546,-0.020031224851181362
1869547,-0.016946627245178845
1869548,-0.009814309410398674
1869549,-0.01204833851617448
1869550,-0.057598900899897915
1869551,0.004521484718846057
1869552,-0.014007421908871179
1869553,0.007217505215396943
1869554,-0.004932660352389559
1869555,0.016223709926655182
1869556,0.05850896517398023
1869557,0.06259522929733023
1869558,0.07902198695615098
1869559,0.16849064658228374
1869560,-0.09014621273893897
1869561,-0.08079842280491135
1869562,-0.009256468437276864
1869563,-0.034051209067432336
1869564,-0.01258690169322147
1869565,-0.001299967683882105
1869566,-0.002931120808858812
1869567,0.009090971701252105
1869568,0.04239799825682805
1869569,-0.027639950487540494
1869570,-0.025154502684669868
1869571,-0.036246694473706334
1869572,-0.016044037613694506
1869573,-0.009334553518052334
1869574,-0.03967931082524987
1869575,0.008994484095337209
1869576,-0.02612630459222015
1869577,-0.00923367594694544
1869578,-0.009319731948802366
1869579,0.003365118150313555
1869580,0.008178484248006893
1869581,0.00774482941879569
1869582,0.013863775499784407
1869583,0.02575249610241455
1869584,0.01680711831638119
1869585,0.006920442844573757
1869586,-0.007267725362389549
1869587,-0.013286908757987851
1869588,-0.006355953600698605
1869589,-0.0014179371393767417
1869590,0.009883596163924833
1869591,0.021543571217164034
1869592,0.01974196179562014
1869593,-0.009822263556999243
1869594,-0.019938783603830935
1869595,-0.017867001828424534
1869596,-0.009946796041458619
1869597,-0.0068064027767203465
1869598,-0.058089197457664055
1869599,0.02965126213713045
1869600,-0.0269881447176468
1869601,-0.013002095214662996
1869602,-0.01356347086647379
1869603,0.005835457135061645
1869604,0.008112851142357375
1869605,0.006519677935599225
1869606,0.012158204479809583
1869607,0.050084104397411344
1869608,0.019915309700941516
1869609,0.006667861167060016
1869610,0.0006993007277983927
1869611,-0.0042031585522020335
1869612,-0.00881373588477563
1869613,-0.0010628876111363579
1869614,0.00917437627604123
1869615,0.019134346166095585
1869616,0.021139552971844427
1869617,0.0010116338748444476
1869618,-0.00846171912943893
1869619,-0.02861770883907111
1869620,-0.008077304670293736
1869621,-0.0063671951933925814
1869622,-0.04574300169400708
1869623,0.011449801909141135
1869624,-0.03171315939649971
1869625,-0.00722848876954791
1869626,0.0007633588156943684
1869627,0.025613452945458217
1869628,0.0528725598929878
1869629,0.08903754162589562
1869630,0.2365416170486581
1869631,0.08726605673123324
1869632,-0.00491401480242904
1869633,-0.016795190764332234
1869634,-0.2576046172145031
1869635,-0.017435061822101423
1869636,0.015581493172778684
1869637,-0.010568951349234313
1869638,0.1110940475055868
1869639,0.20940304906453291
1869640,0.07428616319118425
1869641,-0.00867088016895456
1869642,-0.31903801392802855
1869643,-0.10724553035359768
1869644,-0.01210945905279234
1869645,-0.02129864204765116
1869646,-0.01730323068745298
1869647,-0.01621563907919389
1869648,-0.01825252497796144
1869649,-0.006396610296692643
1869650,0.0010689471889049637
1869651,0.004618945856294679
1869652,0.041998190159386516
1869653,0.07999041325595364
1869654,0.3127037117001057
1869655,0.0945378742251672
1869656,0.007489113430477
1869657,-0.015666116744399463
1869658,-0.17661157402836963
1869659,-0.11064953440961732
1869660,0.0036409506683179878
1869661,-0.021761491781512748
1869662,0.060153922819747144
1869663,0.2357088817222278
1869664,0.1581203218637554
1869665,0.007051832857244777
1869666,-0.299645238510056
1869667,-0.21811125524863137
1869668,-0.05724735569871418
1869669,-0.030231458779663753
1869670,-0.028114301480839272
1869671,0.010131798930406955
1869672,-0.015577693941869537
1869673,-0.006162292694536426
1869674,0.00205831976615436
1869675,0.019681666870251628
1869676,0.04339931553455543
1869677,0.14194187113311904
1869678,0.32749853647001737
1869679,0.21725097261393755
1869680,-0.010907719054845081
1869681,-0.02418938352666106
1869682,-0.11541706267216266
1869683,-0.14344838263370183
1869684,0.038568751813226325
1869685,-0.021124570912859745
1869686,0.03193548701707527
1869687,0.007416597655049619
1869688,0.19769942488094247
1869689,0.037359716691567804
1869690,-0.30717970002139405
1869691,-0.15503348721189358
1869692,-0.12116975329668932
1869693,-0.07767080153453403
1869694,-0.04335242991202323
1869695,-0.0059249679584716846
1869696,-0.01563831570255352
1869697,-0.007404948006577682
1869698,-0.002029084226780981
1869699,0.0087631164081251
1869700,0.03203179582259161
1869701,0.15084888874662264
1869702,0.29921398211631245
1869703,0.1578145534448664
1869704,-0.050818409724383874
1869705,-0.11824860668765262
1869706,-0.15691364390024823
1869707,-0.08169889575338038
1869708,0.04550375538482629
1869709,-0.07192038582876824
1869710,-0.011262308300419414
1869711,0.07219216816473677
1869712,0.19038456841658874
1869713,-0.07040514023492833
1869714,-0.20160824700113572
1869715,-0.08767072324636725
1869716,-0.07095173597228449
1869717,-0.029179789108776798
1869718,-0.024179621716245638
1869719,-0.009698725142114515
1869720,-0.020749821304955146
1869721,-0.013956211493799553
1869722,-0.0007209805647568401
1869723,0.01787038263771118
1869724,0.02760000519064388
1869725,0.050396958960214525
1869726,0.18982934463022527
1869727,0.0771617637381671
1869728,0.07466333364561588
1869729,-0.11197918883658335
1869730,-0.08843284133700723
1869731,-0.07684724960209575
1869732,-0.024254920373153382
1869733,-0.017783891998736673
1869734,0.014947010663537071
1869735,0.030159288776214946
1869736,0.26483499929694304
1869737,-0.032241598663902304
1869738,-0.26117565076037663
1869739,-0.07558789042181276
1869740,-0.009906144201948353
1869741,-0.014871448205767778
1869742,-0.013682023641767236
1869743,-0.01889876179761041
1869744,-0.016331337386221216
1869745,-0.025195849328123042
1869746,-0.01398095699544364
1869747,-0.007639456557957614
1869748,-0.006539742484433534
1869749,0.006923104574618435
1869750,0.029086091946454395
1869751,0.007418431647550413
1869752,0.01430954521289765
1869753,0.005449604767564685
1869754,-0.01202857586560726
1869755,-0.02187297581007413
1869756,-0.020830141514901906
1869757,-0.013097259639267753
1869758,0.0019368590211477795
1869759,0.027859080857321028
1869760,0.043092655114963276
1869761,0.002520253359187863
1869762,-0.025861940360218164
1869763,-0.034920011343600704
1869764,0.0007639419775660304
1869765,-0.01655475728346768
1869766,-0.03918965773488473
1869767,0.030220987752124312
1869768,-0.019379685021494786
1869769,-0.01003420018479859
1869770,0.0016122534729761215
1869771,0.007223145369452629
1869772,0.013108430003465238
1869773,0.00747005636039958
1869774,0.005079127934097897
1869775,0.008923434575955853
1869776,0.013047000115336075
1869777,0.02485067640199108
1869778,0.007040977763300806
1869779,-0.007040977763300822
1869780,-0.0011162791856817755
1869781,0.004086946056547063
1869782,0.0055463259205563555
1869783,0.03656515942957062
1869784,0.072659561975085
1869785,0.0056041023542964235
1869786,-0.01858049472010249
1869787,-0.05401140679756849
1869788,-0.02904991795932715
1869789,-0.01614121617938525
1869790,-0.02736815612256202
1869791,-0.008780357993749148
1869792,-0.022098204904732018
1869793,-0.010244376432351312
1869794,0.0051353065648727745
1869795,0.020667532287776978
1869796,0.014559644167771307
1869797,0.030714024768784425
1869798,0.07323812036905598
1869799,0.026722374769388674
1869800,0.0013342230131366622
1869801,0.0
1869802,-0.007024614936964466
1869803,-0.009104766992919204
1869804,-0.0033932845589801667
1869805,-0.002382168899185997
1869806,0.0006811989364231627
1869807,0.014870162479451188
1869808,0.03331992220198958
1869809,0.03569531289489667
1869810,-0.06066375846203808
1869811,-0.042472835228391306
1869812,-0.016801235254011927
1869813,-0.01708834746913207
1869814,-0.02656150330109818
1869815,-0.06709833350316967
1869816,-0.0015785322930497267
1869817,-0.005147506911456564
1869818,0.014972698938576362
1869819,0.017445683781264022
1869820,0.038081887203997154
1869821,0.043437881977041785
1869822,0.06811871457919544
1869823,0.06687282299181341
1869824,0.0006188119009346944
1869825,-0.0006188119009347103
1869826,-0.008079596469728004
1869827,-0.0846032732690833
1869828,-0.004765155374794649
1869829,-0.005816953955742194
1869830,0.004109594824919468
1869831,0.008846604140293401
1869832,0.09154602121463795
1869833,-0.004958175636192939
1869834,-0.018498724717850204
1869835,-0.09905134646456164
1869836,-0.005606181466598488
1869837,-0.013085951545554088
1869838,-0.027062809820348806
1869839,-0.023312804173934016
1869840,-0.018134233243087158
1869841,-0.00726997653841391
1869842,0.0034502621921525278
1869843,0.01669868023920106
1869844,0.04164965342157055
1869845,0.07038780665626553
1869846,0.4141753809330576
1869847,0.00465891025724127
1869848,-0.08015338223510138
1869849,-0.03167134383765152
1869850,-0.15555430471195997
1869851,-0.04404435832162345
1869852,-0.005454558978272427
1869853,0.0033368755367334884
1869854,0.003929278139889336
1869855,0.019122184094326998
1869856,0.30912845710295156
1869857,-0.046013228293729495
1869858,-0.2645960524175983
1869859,-0.05953230219511104
1869860,-0.0802000022078756
1869861,-0.03892082629016776
1869862,-0.022215173701563486
1869863,-0.029040820475236543
1869864,-0.0112529319469337
1869865,-0.00947515142628406
1869866,0.0019022261775511516
1869867,0.016585378289814195
1869868,0.020718462143598113
1869869,0.09127421762066304
1869870,0.19273947214065942
1869871,0.18516572587486177
1869872,-0.031172563571753773
1869873,-0.01188509354955637
1869874,-0.1346935078047001
1869875,-0.059172188736119784
1869876,0.10698474015783088
1869877,0.0013032713952077363
1869878,0.0786190486299559
1869879,0.08667019992546032
1869880,0.15001001804402406
1869881,0.18083178679878184
